Jugador,Temporada,Fecha,Equipo,Oponente,Goles,Asistencias,Día de la semana,Sede,Titular,Minutos,Penales marcados,Penales intentados,Tiros totales,Tiros a puerta,Tarjetas amarillas,Tarjetas rojas,Faltas cometidas,Faltas recibidas,Fuera de juego,Centros,Entradas ganadas,Intercepciones,Goles en propia,Penales ganados,Penales concedidos,Año,Mes,Equipo_Estandarizado,Equipo_Es_Colombiano,Equipo_Bucaramanga,Equipo_Independiente Santa Fe,Equipo_Junior,Equipo_Millonarios,Equipo_Once Caldas,Equipo_Pereira,Equipo_Rionegro,Oponente_Estandarizado,Oponente_Es_Colombiano,Oponente_Alianza FC,Oponente_Atlético Huila,Oponente_Atlético Nacional,Oponente_Boyacá Chicó,Oponente_Bucaramanga,Oponente_Cortuluá,Oponente_Deportes Tolima,Oponente_Deportivo Cali,Oponente_Deportivo Pasto,Oponente_Envigado,Oponente_Fortaleza CEIF,Oponente_Independiente Santa Fe,Oponente_Jaguares,Oponente_Junior,Oponente_La Equidad,Oponente_Llaneros,Oponente_Millonarios,Oponente_Once Caldas,Oponente_Pereira,Oponente_Rionegro,Oponente_Unión Magdalena,Sede_Local,Sede_Visitante,Sede_Neutral,Goles_por_90min,Eficiencia_Tiro,Precision_Tiro,Indice_Ofensivo,Indice_Disciplina,Indice_Participacion,Score_Global_Ataque,Tasa_Conversion_Penales,Ratio_Faltas
Carlos_Bacca,2025,2025-03-16,Junior,Llaneros,0,1,Sun,AWAY,Y*,61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2025,3,Junior,True,False,False,True,False,False,False,False,Llaneros,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0.0,0.0,0.0,2.0,10,6.777777777777779,4.233333333333334,0.0,0.0
Carlos_Bacca,2025,2025-03-26,Junior,Unión Magdalena,0,0,Wed,HOME,Y*,74,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2025,3,Junior,True,False,False,True,False,False,False,False,Unión Magdalena,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0.0,0.0,0.0,0.0,10,8.222222222222221,3.4666666666666663,0.0,0.0
Carlos_Bacca,2025,2025-04-06,Junior,Independiente,1,0,Sun,HOME,Y*,61,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,2025,4,Junior,True,False,False,True,False,False,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,1.4754098360655736,50.0,100.0,0.4,10,6.777777777777779,3.2733333333333334,0.0,1.0
Dayro_Moreno,2022,2022-02-06,CA Bucaramanga,Tolima,1,0,Sun,AWAY,Y,63,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2022,2,Bucaramanga,True,True,False,False,False,False,False,False,Deportes Tolima,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1.4285714285714286,50.0,50.0,0.2,10,7.0,3.22,0.0,0.0
Dayro_Moreno,2022,2022-02-11,CA Bucaramanga,Pasto,0,0,Fri,HOME,Y,90,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,2022,2,Bucaramanga,True,True,False,False,False,False,False,False,Deportivo Pasto,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,20.0,0.2,10,10.0,4.12,0.0,0.0
Dayro_Moreno,2022,2022-02-15,CA Bucaramanga,Unión Magdalena,0,0,Tue,AWAY,Y,90,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2022,2,Bucaramanga,True,True,False,False,False,False,False,False,Unión Magdalena,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0.0,0.0,100.0,0.2,10,10.0,4.12,0.0,1.0
Dayro_Moreno,2022,2022-02-21,CA Bucaramanga,Envigado,1,0,Mon,HOME,Y,90,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,2022,2,Bucaramanga,True,True,False,False,False,False,False,False,Envigado,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0,50.0,50.0,0.2,10,10.0,4.12,0.0,2.0
Dayro_Moreno,2022,2022-02-27,CA Bucaramanga,Nacional,0,0,Sun,HOME,Y,90,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,2022,2,Bucaramanga,True,True,False,False,False,False,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,50.0,0.2,10,10.0,4.12,0.0,1.0
Dayro_Moreno,2022,2022-03-06,CA Bucaramanga,Alianza,2,0,Sun,AWAY,Y,80,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2022,3,Bucaramanga,True,True,False,False,False,False,False,False,Alianza FC,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2.25,50.0,100.0,0.8,10,8.88888888888889,4.1466666666666665,0.0,0.0
Dayro_Moreno,2022,2022-03-16,CA Bucaramanga,AD Cali,0,0,Wed,HOME,Y,90,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,2022,3,Bucaramanga,True,True,False,False,False,False,False,False,Deportivo Cali,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,50.0,0.2,9,10.0,4.02,0.0,1.0
Dayro_Moreno,2022,2022-03-21,CA Bucaramanga,Santa Fe,0,0,Mon,AWAY,Y,90,0,0,1,1,0,0,0,0,2,0,1,1,0,0,0,2022,3,Bucaramanga,True,True,False,False,False,False,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,100.0,0.2,10,10.0,4.12,0.0,0.0
Dayro_Moreno,2022,2022-03-26,CA Bucaramanga,Jaguares,1,0,Sat,HOME,Y,90,1,1,4,2,0,0,1,2,1,0,0,0,0,0,0,2022,3,Bucaramanga,True,True,False,False,False,False,False,False,Jaguares,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,1.0,25.0,50.0,0.4,10,10.0,4.24,100.0,2.0
Dayro_Moreno,2022,2022-04-04,CA Bucaramanga,Once Caldas,0,0,Mon,AWAY,Y,57,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2022,4,Bucaramanga,True,True,False,False,False,False,False,False,Once Caldas,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,6.333333333333333,2.9,0.0,2.0
Dayro_Moreno,2022,2022-04-12,CA Bucaramanga,Cortuluá,0,0,Tue,HOME,Y,90,0,0,3,1,0,0,2,1,3,0,0,0,0,0,0,2022,4,Bucaramanga,True,True,False,False,False,False,False,False,Cortuluá,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,33.33333333333333,0.2,10,10.0,4.12,0.0,0.5
Dayro_Moreno,2022,2022-04-16,CA Bucaramanga,Junior,0,0,Sat,AWAY,Y,59,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2022,4,Bucaramanga,True,True,False,False,False,False,False,False,Junior,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,6.555555555555555,2.966666666666667,0.0,2.0
Dayro_Moreno,2022,2022-04-23,CA Bucaramanga,Independiente,2,0,Sat,HOME,Y,83,0,1,6,3,0,0,0,1,0,3,0,1,0,0,0,2022,4,Bucaramanga,True,True,False,False,False,False,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,2.1686746987951806,33.33333333333333,50.0,0.6000000000000001,10,9.222222222222223,4.126666666666667,0.0,1.0
Dayro_Moreno,2022,2022-04-30,CA Bucaramanga,La Equidad,0,1,Sat,AWAY,Y,90,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2022,4,Bucaramanga,True,True,False,False,False,False,False,False,La Equidad,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,2.0,10,10.0,5.2,0.0,1.0
Dayro_Moreno,2022,2022-05-07,CA Bucaramanga,Boyacá Patriot,1,0,Sat,HOME,Y,85,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,2022,5,Bucaramanga,True,True,False,False,False,False,False,False,Boyacá Patriot,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0588235294117647,25.0,50.0,0.4,10,9.444444444444445,4.073333333333333,0.0,0.0
Dayro_Moreno,2022,2022-05-14,CA Bucaramanga,Pereira,2,0,Sat,AWAY,Y,90,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,2022,5,Bucaramanga,True,True,False,False,False,False,False,False,Pereira,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,2.0,50.0,75.0,0.6000000000000001,9,10.0,4.26,0.0,0.0
Dayro_Moreno,2022,2022-05-22,CA Bucaramanga,Millonarios,0,0,Sun,AWAY,Y,90,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2022,5,Bucaramanga,True,True,False,False,False,False,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,0.0
Dayro_Moreno,2022,2022-05-31,CA Bucaramanga,Junior,1,0,Tue,HOME,Y,87,0,0,6,2,0,0,0,1,1,1,0,0,0,0,0,2022,5,Bucaramanga,True,True,False,False,False,False,False,False,Junior,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,1.0344827586206897,16.666666666666664,33.33333333333333,0.4,10,9.666666666666666,4.14,0.0,1.0
Dayro_Moreno,2022,2022-06-04,CA Bucaramanga,Nacional,1,0,Sat,AWAY,Y,77,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,2022,6,Bucaramanga,True,True,False,False,False,False,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1.168831168831169,50.0,50.0,0.2,10,8.555555555555555,3.6866666666666665,0.0,0.0
Dayro_Moreno,2022,2022-06-08,CA Bucaramanga,Nacional,0,0,Wed,HOME,Y,90,0,0,2,1,1,0,0,2,2,0,1,1,0,0,0,2022,6,Bucaramanga,True,True,False,False,False,False,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,50.0,0.2,9,10.0,4.02,0.0,2.0
Dayro_Moreno,2022,2022-06-11,CA Bucaramanga,Junior,0,0,Sat,AWAY,Y,90,0,0,3,0,0,0,1,1,2,0,0,0,0,0,0,2022,6,Bucaramanga,True,True,False,False,False,False,False,False,Junior,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,1.0
Dayro_Moreno,2022,2022-06-15,CA Bucaramanga,Millonarios,1,1,Wed,HOME,Y*,89,0,0,3,1,1,0,0,1,1,0,0,1,0,0,0,2022,6,Bucaramanga,True,True,False,False,False,False,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1.0112359550561798,33.33333333333333,33.33333333333333,2.2,9,9.88888888888889,5.186666666666667,0.0,1.0
Dayro_Moreno,2022,2022-07-12,CA Bucaramanga,Millonarios,0,0,Tue,AWAY,Y,85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,7,Bucaramanga,True,True,False,False,False,False,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,9.444444444444445,3.8333333333333335,0.0,1.0
Dayro_Moreno,2022,2022-07-22,CA Bucaramanga,Alianza,1,0,Fri,AWAY,Y,90,0,0,5,4,0,0,0,0,1,2,0,0,0,0,0,2022,7,Bucaramanga,True,True,False,False,False,False,False,False,Alianza FC,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1.0,20.0,80.0,0.8,10,10.0,4.48,0.0,0.0
Dayro_Moreno,2022,2022-08-01,CA Bucaramanga,Tolima,1,0,Mon,HOME,Y,85,0,0,4,2,0,0,1,0,0,1,0,0,0,0,0,2022,8,Bucaramanga,True,True,False,False,False,False,False,False,Deportes Tolima,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0588235294117647,25.0,50.0,0.4,10,9.444444444444445,4.073333333333333,0.0,0.0
Dayro_Moreno,2022,2022-08-07,CA Bucaramanga,Pasto,0,0,Sun,AWAY,Y,90,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2022,8,Bucaramanga,True,True,False,False,False,False,False,False,Deportivo Pasto,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,1.0
Dayro_Moreno,2022,2022-08-12,CA Bucaramanga,Unión Magdalena,1,0,Fri,HOME,Y,88,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,2022,8,Bucaramanga,True,True,False,False,False,False,False,False,Unión Magdalena,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,1.0227272727272727,50.0,100.0,0.4,10,9.777777777777777,4.173333333333333,0.0,0.0
Dayro_Moreno,2022,2022-08-19,CA Bucaramanga,Envigado,0,0,Fri,AWAY,Y,90,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,2022,8,Bucaramanga,True,True,False,False,False,False,False,False,Envigado,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,2.0
Dayro_Moreno,2022,2022-08-27,CA Bucaramanga,Nacional,2,0,Sat,AWAY,Y,90,0,0,7,3,0,0,1,0,2,0,0,0,0,0,0,2022,8,Bucaramanga,True,True,False,False,False,False,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2.0,28.57142857142857,42.857142857142854,0.6000000000000001,10,10.0,4.36,0.0,0.0
Dayro_Moreno,2022,2022-08-31,CA Bucaramanga,CD América,0,0,Wed,HOME,Y,90,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,2022,8,Bucaramanga,True,True,False,False,False,False,False,False,CD América,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,33.33333333333333,0.2,10,10.0,4.12,0.0,0.0
Dayro_Moreno,2022,2022-09-03,CA Bucaramanga,Alianza,0,1,Sat,HOME,Y,90,0,0,6,1,0,0,0,2,2,0,0,0,0,0,0,2022,9,Bucaramanga,True,True,False,False,False,False,False,False,Alianza FC,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,16.666666666666664,2.2,10,10.0,5.32,0.0,2.0
Dayro_Moreno,2022,2022-09-11,CA Bucaramanga,AD Cali,0,0,Sun,AWAY,Y,82,0,0,4,1,0,0,2,0,3,0,0,0,0,0,0,2022,9,Bucaramanga,True,True,False,False,False,False,False,False,Deportivo Cali,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,25.0,0.2,10,9.11111111111111,3.853333333333333,0.0,0.0
Dayro_Moreno,2022,2022-09-16,CA Bucaramanga,Santa Fe,2,0,Fri,HOME,Y,90,0,0,6,3,1,0,0,1,3,0,0,0,0,0,0,2022,9,Bucaramanga,True,True,False,False,False,False,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,2.0,33.33333333333333,50.0,0.6000000000000001,9,10.0,4.26,0.0,1.0
Dayro_Moreno,2022,2022-09-20,CA Bucaramanga,Jaguares,0,1,Tue,AWAY,Y,90,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,2022,9,Bucaramanga,True,True,False,False,False,False,False,False,Jaguares,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,50.0,2.2,10,10.0,5.32,0.0,0.0
Dayro_Moreno,2022,2022-09-24,CA Bucaramanga,Once Caldas,0,0,Sat,HOME,Y,90,0,0,4,1,0,0,1,0,0,1,1,0,0,0,0,2022,9,Bucaramanga,True,True,False,False,False,False,False,False,Once Caldas,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0.0,0.0,25.0,0.2,10,10.0,4.12,0.0,0.0
Dayro_Moreno,2022,2022-10-01,CA Bucaramanga,Cortuluá,0,0,Sat,AWAY,Y,90,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,2022,10,Bucaramanga,True,True,False,False,False,False,False,False,Cortuluá,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,1.0
Dayro_Moreno,2022,2022-10-06,CA Bucaramanga,Rionegro,0,0,Thu,HOME,Y,90,0,0,5,2,0,0,0,2,1,0,0,0,0,0,0,2022,10,Bucaramanga,True,True,False,False,False,False,False,False,Rionegro,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0.0,0.0,40.0,0.4,10,10.0,4.24,0.0,2.0
Dayro_Moreno,2022,2022-10-09,CA Bucaramanga,Junior,0,0,Sun,HOME,Y,90,0,1,4,2,0,0,1,2,0,1,0,0,0,0,0,2022,10,Bucaramanga,True,True,False,False,False,False,False,False,Junior,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0.0,0.0,50.0,0.4,10,10.0,4.24,0.0,2.0
Dayro_Moreno,2022,2022-10-15,CA Bucaramanga,La Equidad,0,0,Sat,HOME,Y,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022,10,Bucaramanga,True,True,False,False,False,False,False,False,La Equidad,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,0.0
Dayro_Moreno,2022,2022-10-19,CA Bucaramanga,Independiente,1,0,Wed,AWAY,Y,89,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,2022,10,Bucaramanga,True,True,False,False,False,False,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,1.0112359550561798,50.0,50.0,0.2,9,9.88888888888889,3.986666666666667,0.0,1.0
Dayro_Moreno,2022,2022-10-23,CA Bucaramanga,Boyacá Patriot,1,0,Sun,AWAY,Y,90,1,1,2,1,0,0,0,2,3,1,0,0,0,0,0,2022,10,Bucaramanga,True,True,False,False,False,False,False,False,Boyacá Patriot,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,50.0,50.0,0.2,10,10.0,4.12,100.0,2.0
Dayro_Moreno,2022,2022-10-30,CA Bucaramanga,Pereira,0,0,Sun,HOME,Y,90,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2022,10,Bucaramanga,True,True,False,False,False,False,False,False,Pereira,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0.0,0.0,0.0,0.0,10,10.0,4.0,0.0,0.0
Dayro_Moreno,2023,2023-01-26,Once Caldas,Nacional,0,0,Thu,AWAY,Y,90,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,2023,1,Once Caldas,True,False,False,False,False,True,False,False,Atlético Nacional,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,100.0,0.4,10,10.0,4.24,0.0,0.0
Dayro_Moreno,2023,2023-01-30,Once Caldas,Tolima,1,0,Mon,HOME,Y,90,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2023,1,Once Caldas,True,False,False,False,False,True,False,False,Deportes Tolima,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0,100.0,100.0,0.2,10,10.0,4.12,100.0,0.0
Dayro_Moreno,2023,2023-02-05,Once Caldas,AD Cali,0,0,Sun,AWAY,Y,90,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,2023,2,Once Caldas,True,False,False,False,False,True,False,False,Deportivo Cali,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,40.0,0.4,10,10.0,4.24,0.0,0.0
Dayro_Moreno,2023,2023-02-11,Once Caldas,Rionegro,1,0,Sat,HOME,Y,90,1,1,2,1,1,0,0,0,9,1,0,0,0,0,0,2023,2,Once Caldas,True,False,False,False,False,True,False,False,Rionegro,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,1.0,50.0,50.0,0.2,9,10.0,4.02,100.0,0.0
Dayro_Moreno,2023,2023-02-19,Once Caldas,Pereira,0,0,Sun,AWAY,Y,90,0,0,3,2,1,0,0,1,2,1,0,0,0,0,0,2023,2,Once Caldas,True,False,False,False,False,True,False,False,Pereira,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0.0,0.0,66.66666666666666,0.4,9,10.0,4.140000000000001,0.0,1.0
Dayro_Moreno,2023,2023-02-26,Once Caldas,Millonarios,1,0,Sun,HOME,Y,80,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,2023,2,Once Caldas,True,False,False,False,False,True,False,False,Millonarios,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1.125,100.0,100.0,0.2,10,8.88888888888889,3.7866666666666666,0.0,2.0
Dayro_Moreno,2023,2023-03-03,Once Caldas,CA Bucaramanga,0,0,Fri,AWAY,Y,73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2023,3,Once Caldas,True,False,False,False,False,True,False,False,Bucaramanga,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,8.11111111111111,3.433333333333333,0.0,0.0
Dayro_Moreno,2023,2023-03-13,Once Caldas,Pasto,0,0,Mon,HOME,Y,90,0,0,7,1,0,0,1,1,2,2,0,1,0,0,0,2023,3,Once Caldas,True,False,False,False,False,True,False,False,Deportivo Pasto,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,14.285714285714285,0.2,10,10.0,4.12,0.0,1.0
Dayro_Moreno,2023,2023-03-20,Once Caldas,Atlético Huila,1,0,Mon,AWAY,Y,90,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2023,3,Once Caldas,True,False,False,False,False,True,False,False,Atlético Huila,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1.0,50.0,100.0,0.4,10,10.0,4.24,0.0,0.0
Dayro_Moreno,2023,2023-03-25,Once Caldas,Pereira,0,0,Sat,HOME,Y,89,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,2023,3,Once Caldas,True,False,False,False,False,True,False,False,Pereira,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0.0,0.0,100.0,0.2,10,9.88888888888889,4.086666666666667,0.0,0.0
Dayro_Moreno,2023,2023-04-01,Once Caldas,Envigado,0,0,Sat,AWAY,Y,76,0,0,2,0,0,0,1,2,1,1,0,0,0,0,0,2023,4,Once Caldas,True,False,False,False,False,True,False,False,Envigado,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,0.0,10,8.444444444444445,3.533333333333333,0.0,2.0
Dayro_Moreno,2023,2023-04-08,Once Caldas,Unión Magdalena,1,0,Sat,HOME,Y,90,1,1,4,3,0,0,0,0,1,2,1,0,0,0,0,2023,4,Once Caldas,True,False,False,False,False,True,False,False,Unión Magdalena,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,1.0,25.0,75.0,0.6000000000000001,10,10.0,4.36,100.0,0.0
Dayro_Moreno,2023,2023-04-11,Once Caldas,La Equidad,0,1,Tue,AWAY,Y,90,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2023,4,Once Caldas,True,False,False,False,False,True,False,False,La Equidad,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0.0,0.0,0.0,2.0,9,10.0,5.1,0.0,0.0
Dayro_Moreno,2023,2023-04-18,Once Caldas,Alianza,0,0,Tue,HOME,Y,90,0,0,4,1,0,0,0,0,1,2,0,0,0,0,0,2023,4,Once Caldas,True,False,False,False,False,True,False,False,Alianza FC,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0.0,0.0,25.0,0.2,10,10.0,4.12,0.0,0.0
Dayro_Moreno,2023,2023-04-26,Once Caldas,Boyacá Chicó,1,0,Wed,HOME,Y,90,0,0,3,2,0,0,1,0,5,1,0,1,0,0,0,2023,4,Once Caldas,True,False,False,False,False,True,False,False,Boyacá Chicó,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1.0,33.33333333333333,66.66666666666666,0.4,10,10.0,4.24,0.0,0.0
Dayro_Moreno,2023,2023-05-01,Once Caldas,Jaguares,0,0,Mon,AWAY,N,34,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2023,5,Once Caldas,True,False,False,False,False,True,False,False,Jaguares,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0.0,0.0,33.33333333333333,0.2,10,3.7777777777777777,2.2533333333333334,0.0,0.0
Dayro_Moreno,2023,2023-05-06,Once Caldas,Junior,1,0,Sat,HOME,Y,83,1,1,5,3,0,0,0,1,1,0,0,0,0,0,0,2023,5,Once Caldas,True,False,False,False,False,True,False,False,Junior,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,1.0843373493975903,20.0,60.0,0.6000000000000001,10,9.222222222222223,4.126666666666667,100.0,1.0
Dayro_Moreno,2023,2023-05-11,Once Caldas,Independiente,1,0,Thu,AWAY,Y,90,0,0,3,2,1,0,1,3,1,2,0,0,0,0,0,2023,5,Once Caldas,True,False,False,False,False,True,False,False,Independiente Santa Fe,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,1.0,33.33333333333333,66.66666666666666,0.4,9,10.0,4.140000000000001,0.0,3.0
Dayro_Moreno,2023,2023-05-14,Once Caldas,CD América,0,0,Sun,AWAY,Y,89,0,0,4,1,0,0,0,0,2,1,0,1,0,0,0,2023,5,Once Caldas,True,False,False,False,False,True,False,False,CD América,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,25.0,0.2,10,9.88888888888889,4.086666666666667,0.0,0.0
